activity_date,workload_id,environment,business_driver,demand_index,traffic,transactions,queries,support_requests,ai_requests,api_requests,active_customers,revenue
2026-01-18,support-nonprod,nonprod,support_requests,0.354924,3577.64,160.99,71.55,298.14,53.66,14310.55,500.87,12557.51
2026-01-18,support-prod,prod,support_requests,0.940499,27086.37,1218.89,541.73,2257.2,406.3,108345.49,3792.09,95073.17
2026-01-19,analytics-nonprod,nonprod,queries,0.687354,23095.09,1039.28,1924.59,138.57,346.43,92380.36,3233.31,81063.77
2026-01-19,analytics-prod,prod,queries,0.927745,89063.48,4007.86,7421.96,534.38,1335.95,356253.9,12468.89,312612.8
2026-01-19,checkout-nonprod,nonprod,transactions,0.868464,43770.58,3647.55,875.41,262.62,656.56,175082.31,6127.88,284508.75
2026-01-19,checkout-prod,prod,transactions,0.94951,136729.44,11394.12,2734.59,820.38,2050.94,546917.75,19142.12,888741.35
2026-01-19,recommendations-prod,prod,ai_requests,1.020037,110163.99,4957.38,2203.28,660.98,9180.33,440655.97,15422.96,386675.62
2026-01-19,shared-platform-nonprod,nonprod,traffic,0.798407,41916.39,1886.24,838.33,251.5,628.75,167665.55,5868.29,147126.52
2026-01-19,shared-platform-prod,prod,traffic,0.969654,145448.1,6545.16,2908.96,872.69,2181.72,581792.39,20362.73,510522.83
2026-01-19,storefront-nonprod,nonprod,traffic,0.867578,36438.29,1639.72,728.77,218.63,546.57,145753.16,5101.36,127898.4
2026-01-19,storefront-prod,prod,traffic,1.080212,129625.46,5833.15,2592.51,777.75,1944.38,518501.85,18147.56,454985.37
2026-01-19,support-nonprod,nonprod,support_requests,0.977366,9851.85,443.33,197.04,820.99,147.78,39407.38,1379.26,34579.98
2026-01-19,support-prod,prod,support_requests,0.769614,22164.89,997.42,443.3,1847.07,332.47,88659.55,3103.08,77798.76
2026-01-20,analytics-nonprod,nonprod,queries,0.962684,32346.18,1455.58,2695.51,194.08,485.19,129384.72,4528.47,113535.09
2026-01-20,analytics-prod,prod,queries,1.165459,111884.08,5034.78,9323.67,671.3,1678.26,447536.3,15663.77,392713.1
2026-01-20,checkout-nonprod,nonprod,transactions,1.003137,50558.1,4213.17,1011.16,303.35,758.37,202232.39,7078.13,328627.63
2026-01-20,checkout-prod,prod,transactions,1.0147,146116.83,12176.4,2922.34,876.7,2191.75,584467.34,20456.36,949759.42
2026-01-20,recommendations-prod,prod,ai_requests,1.002858,108308.67,4873.89,2166.17,649.85,9025.72,433234.69,15163.21,380163.44
2026-01-20,shared-platform-nonprod,nonprod,traffic,0.900789,47291.45,2128.12,945.83,283.75,709.37,189165.78,6620.8,165992.97
2026-01-20,shared-platform-prod,prod,traffic,0.949387,142408.11,6408.36,2848.16,854.45,2136.12,569632.44,19937.14,499852.47
2026-01-20,storefront-nonprod,nonprod,traffic,0.817442,34332.57,1544.97,686.65,206.0,514.99,137330.28,4806.56,120507.32
2026-01-20,storefront-prod,prod,traffic,1.144546,137345.49,6180.55,2746.91,824.07,2060.18,549381.97,19228.37,482082.68
2026-01-20,support-nonprod,nonprod,support_requests,1.027715,10359.37,466.17,207.19,863.28,155.39,41437.49,1450.31,36361.4
2026-01-20,support-prod,prod,support_requests,0.974702,28071.42,1263.21,561.43,2339.28,421.07,112285.67,3930.0,98530.67
2026-01-21,analytics-nonprod,nonprod,queries,0.886877,29799.05,1340.96,2483.25,178.79,446.99,119196.22,4171.87,104594.68
2026-01-21,analytics-prod,prod,queries,1.083598,104025.44,4681.15,8668.79,624.15,1560.38,416101.78,14563.56,365129.31
2026-01-21,checkout-nonprod,nonprod,transactions,0.960672,48417.85,4034.82,968.36,290.51,726.27,193671.41,6778.5,314716.04
2026-01-21,checkout-prod,prod,transactions,0.734401,105753.74,8812.81,2115.07,634.52,1586.31,423014.98,14805.52,687399.34
2026-01-21,recommendations-prod,prod,ai_requests,0.966995,104435.44,4699.59,2088.71,626.61,8702.95,417741.78,14620.96,366568.41
2026-01-21,shared-platform-nonprod,nonprod,traffic,0.949617,49854.91,2243.47,997.1,299.13,747.82,199419.63,6979.69,174990.72
2026-01-21,shared-platform-prod,prod,traffic,0.91288,136932.03,6161.94,2738.64,821.59,2053.98,547728.14,19170.48,480631.44
2026-01-21,storefront-nonprod,nonprod,traffic,0.836506,35133.25,1581.0,702.67,210.8,527.0,140533.01,4918.66,123317.72
2026-01-21,storefront-prod,prod,traffic,0.974798,116975.76,5263.91,2339.52,701.85,1754.64,467903.04,16376.61,410584.92
2026-01-21,support-nonprod,nonprod,support_requests,1.04285,10511.93,473.04,210.24,875.99,157.68,42047.72,1471.67,36896.88
2026-01-21,support-prod,prod,support_requests,0.844361,24317.6,1094.29,486.35,2026.47,364.76,97270.39,3404.46,85354.77
2026-01-22,analytics-nonprod,nonprod,queries,1.098901,36923.06,1661.54,3076.92,221.54,553.85,147692.23,5169.23,129599.93
2026-01-22,analytics-prod,prod,queries,0.863963,82940.49,3732.32,6911.71,497.64,1244.11,331761.95,11611.67,291121.11
2026-01-22,checkout-nonprod,nonprod,transactions,0.789422,39786.85,3315.57,795.74,238.72,596.8,159147.4,5570.16,258614.53
2026-01-22,checkout-prod,prod,transactions,0.93377,134462.81,11205.23,2689.26,806.78,2016.94,537851.25,18824.79,874008.28
2026-01-22,recommendations-prod,prod,ai_requests,1.004123,108445.29,4880.04,2168.91,650.67,9037.11,433781.16,15182.34,380642.97
2026-01-22,shared-platform-nonprod,nonprod,traffic,0.750258,39388.55,1772.48,787.77,236.33,590.83,157554.19,5514.4,138253.8
2026-01-22,shared-platform-prod,prod,traffic,0.812074,121811.12,5481.5,2436.22,730.87,1827.17,487244.49,17053.56,427557.04
2026-01-22,storefront-nonprod,nonprod,traffic,0.945292,39702.26,1786.6,794.05,238.21,595.53,158809.02,5558.32,139354.92
2026-01-22,storefront-prod,prod,traffic,1.008099,120971.86,5443.73,2419.44,725.83,1814.58,483887.44,16936.06,424611.23
2026-01-22,support-nonprod,nonprod,support_requests,0.864145,8710.58,391.98,174.21,725.88,130.66,34842.31,1219.48,30574.12
2026-01-22,support-prod,prod,support_requests,0.817209,23535.63,1059.1,470.71,1961.3,353.03,94142.5,3294.99,82610.05
2026-01-23,analytics-nonprod,nonprod,queries,0.885241,29744.09,1338.48,2478.67,178.46,446.16,118976.36,4164.17,104401.76
2026-01-23,analytics-prod,prod,queries,0.96483,92623.68,4168.07,7718.64,555.74,1389.36,370494.73,12967.32,325109.13
2026-01-23,checkout-nonprod,nonprod,transactions,0.931614,46953.33,3912.78,939.07,281.72,704.3,187813.32,6573.47,305196.64
2026-01-23,checkout-prod,prod,transactions,0.848855,122235.1,10186.26,2444.7,733.41,1833.53,488940.4,17112.91,794528.16
2026-01-23,recommendations-prod,prod,ai_requests,0.934446,100920.17,4541.41,2018.4,605.52,8410.01,403680.69,14128.82,354229.81
2026-01-23,shared-platform-nonprod,nonprod,traffic,0.818257,42958.5,1933.13,859.17,257.75,644.38,171834.02,6014.19,150784.35
2026-01-23,shared-platform-prod,prod,traffic,0.837514,125627.16,5653.22,2512.54,753.76,1884.41,502508.65,17587.8,440951.34
2026-01-23,storefront-nonprod,nonprod,traffic,0.731391,30718.4,1382.33,614.37,184.31,460.78,122873.61,4300.58,107821.6
2026-01-23,storefront-prod,prod,traffic,0.81809,98170.78,4417.68,1963.42,589.02,1472.56,392683.11,13743.91,344579.43
2026-01-23,support-nonprod,nonprod,support_requests,0.773589,7797.78,350.9,155.96,649.81,116.97,31191.11,1091.69,27370.2
2026-01-23,support-prod,prod,support_requests,0.890735,25653.16,1154.39,513.06,2137.76,384.8,102612.64,3591.44,90042.59
2026-01-24,analytics-nonprod,nonprod,queries,0.355808,11955.16,537.98,996.26,71.73,179.33,47820.62,1673.72,41962.6
2026-01-24,analytics-prod,prod,queries,0.864312,82973.98,3733.83,6914.5,497.84,1244.61,331895.93,11616.36,291238.68
2026-01-24,checkout-nonprod,nonprod,transactions,0.339237,17097.53,1424.79,341.95,102.59,256.46,68390.11,2393.65,111133.94
2026-01-24,checkout-prod,prod,transactions,0.746531,107500.41,8958.37,2150.01,645.0,1612.51,430001.66,15050.06,698752.69
2026-01-24,recommendations-prod,prod,ai_requests,0.907997,98063.69,4412.87,1961.27,588.38,8171.97,392254.76,13728.92,344203.55
2026-01-24,shared-platform-nonprod,nonprod,traffic,0.329144,17280.04,777.6,345.6,103.68,259.2,69120.15,2419.21,60652.93
2026-01-24,shared-platform-prod,prod,traffic,0.835351,125302.71,5638.62,2506.05,751.82,1879.54,501210.86,17542.38,439812.53
2026-01-24,storefront-nonprod,nonprod,traffic,0.353883,14863.08,668.84,297.26,89.18,222.95,59452.33,2080.83,52169.42
2026-01-24,storefront-prod,prod,traffic,0.855041,102604.88,4617.22,2052.1,615.63,1539.07,410419.52,14364.68,360143.13
2026-01-24,support-nonprod,nonprod,support_requests,0.308349,3108.16,139.87,62.16,259.01,46.62,12432.62,435.14,10909.62
2026-01-24,support-prod,prod,support_requests,0.845306,24344.81,1095.52,486.9,2028.73,365.17,97379.24,3408.27,85450.28
2026-01-25,analytics-nonprod,nonprod,queries,0.313445,10531.75,473.93,877.65,63.19,157.98,42127.02,1474.45,36966.46
2026-01-25,analytics-prod,prod,queries,0.893842,85808.83,3861.4,7150.74,514.85,1287.13,343235.3,12013.24,301188.98
2026-01-25,checkout-nonprod,nonprod,transactions,0.295093,14872.68,1239.39,297.45,89.24,223.09,59490.74,2082.18,96672.45
2026-01-25,checkout-prod,prod,transactions,0.777681,111986.01,9332.17,2239.72,671.92,1679.79,447944.05,15678.04,727909.09
2026-01-25,recommendations-prod,prod,ai_requests,0.791996,85535.62,3849.1,1710.71,513.21,7127.97,342142.47,11974.99,300230.02
2026-01-25,shared-platform-nonprod,nonprod,traffic,0.313022,16433.65,739.51,328.67,98.6,246.5,65734.59,2300.71,57682.1
2026-01-25,shared-platform-prod,prod,traffic,0.889508,133426.2,6004.18,2668.52,800.56,2001.39,533704.8,18679.67,468325.97
2026-01-25,storefront-nonprod,nonprod,traffic,0.35986,15114.14,680.14,302.28,90.68,226.71,60456.56,2115.98,53050.63
2026-01-25,storefront-prod,prod,traffic,0.96732,116078.36,5223.53,2321.57,696.47,1741.18,464313.43,16250.97,407435.03
2026-01-25,support-nonprod,nonprod,support_requests,0.36575,3686.76,165.9,73.74,307.23,55.3,14747.02,516.15,12940.51
2026-01-25,support-prod,prod,support_requests,0.799822,23034.87,1036.57,460.7,1919.57,345.52,92139.5,3224.88,80852.41
2026-01-26,analytics-nonprod,nonprod,queries,0.952153,31992.34,1439.66,2666.03,191.95,479.89,127969.35,4478.93,112293.11
2026-01-26,analytics-prod,prod,queries,0.863708,82915.92,3731.22,6909.66,497.5,1243.74,331663.69,11608.23,291034.89
2026-01-26,checkout-nonprod,nonprod,transactions,0.960887,48428.72,4035.73,968.57,290.57,726.43,193714.87,6780.02,314786.66
2026-01-26,checkout-prod,prod,transactions,0.902331,129935.62,10827.97,2598.71,779.61,1949.03,519742.46,18190.99,844581.5
2026-01-26,recommendations-prod,prod,ai_requests,0.981852,106040.01,4771.8,2120.8,636.24,8836.67,424160.06,14845.6,372200.45
2026-01-26,shared-platform-nonprod,nonprod,traffic,0.984814,51702.76,2326.62,1034.06,310.22,775.54,206811.03,7238.39,181476.68
2026-01-26,shared-platform-prod,prod,traffic,1.116522,167478.23,7536.52,3349.56,1004.87,2512.17,669912.93,23446.95,587848.59
2026-01-26,storefront-nonprod,nonprod,traffic,0.911365,38277.33,1722.48,765.55,229.66,574.16,153109.33,5358.83,134353.44
2026-01-26,storefront-prod,prod,traffic,1.042099,125051.86,5627.33,2501.04,750.31,1875.78,500207.45,17507.26,438932.04
2026-01-26,support-nonprod,nonprod,support_requests,0.8801,8871.41,399.21,177.43,739.28,133.07,35485.63,1242.0,31138.64
2026-01-26,support-prod,prod,support_requests,1.007997,29030.31,1306.36,580.61,2419.19,435.45,116121.23,4064.24,101896.38
2026-01-27,analytics-nonprod,nonprod,queries,1.026075,34476.12,1551.43,2873.01,206.86,517.14,137904.5,4826.66,121011.2
2026-01-27,analytics-prod,prod,queries,0.929231,89206.18,4014.28,7433.85,535.24,1338.09,356824.72,12488.87,313113.69
2026-01-27,checkout-nonprod,nonprod,transactions,0.788788,39754.9,3312.91,795.1,238.53,596.32,159019.59,5565.69,258406.84
2026-01-27,checkout-prod,prod,transactions,1.048362,150964.12,12580.34,3019.28,905.78,2264.46,603856.47,21134.98,981266.77
2026-01-27,recommendations-prod,prod,ai_requests,1.017685,109910.01,4945.95,2198.2,659.46,9159.17,439640.03,15387.4,385784.13
2026-01-27,shared-platform-nonprod,nonprod,traffic,0.81185,42622.13,1918.0,852.44,255.73,639.33,170488.51,5967.1,149603.67
2026-01-27,shared-platform-prod,prod,traffic,0.934545,140181.81,6308.18,2803.64,841.09,2102.73,560727.23,19625.45,492038.14
2026-01-27,storefront-nonprod,nonprod,traffic,0.697422,29291.73,1318.13,585.83,175.75,439.38,117166.91,4100.84,102813.97
2026-01-27,storefront-prod,prod,traffic,0.9634,115608.04,5202.36,2312.16,693.65,1734.12,462432.15,16185.13,405784.21
2026-01-27,support-nonprod,nonprod,support_requests,0.864188,8711.02,392.0,174.22,725.92,130.67,34844.07,1219.54,30575.67
2026-01-27,support-prod,prod,support_requests,0.89029,25640.36,1153.82,512.81,2136.7,384.61,102561.44,3589.65,89997.66
2026-01-28,analytics-nonprod,nonprod,queries,0.888531,29854.63,1343.46,2487.89,179.13,447.82,119418.52,4179.65,104789.75
2026-01-28,analytics-prod,prod,queries,0.775346,74433.23,3349.5,6202.77,446.6,1116.5,297732.92,10420.65,261260.64
2026-01-28,checkout-nonprod,nonprod,transactions,1.102591,55570.59,4630.88,1111.41,333.42,833.56,222282.36,7779.88,361208.83
2026-01-28,checkout-prod,prod,transactions,0.801038,115349.51,9612.46,2306.99,692.1,1730.24,461398.05,16148.93,749771.83
2026-01-28,recommendations-prod,prod,ai_requests,0.866718,93605.58,4212.25,1872.11,561.63,7800.47,374422.33,13104.78,328555.6
2026-01-28,shared-platform-nonprod,nonprod,traffic,1.023281,53722.26,2417.5,1074.45,322.33,805.83,214889.03,7521.12,188565.12
2026-01-28,shared-platform-prod,prod,traffic,1.059437,158915.57,7151.2,3178.31,953.49,2383.73,635662.26,22248.18,557793.64
2026-01-28,storefront-nonprod,nonprod,traffic,0.833393,35002.52,1575.11,700.05,210.02,525.04,140010.07,4900.35,122858.83
2026-01-28,storefront-prod,prod,traffic,1.044656,125358.75,5641.14,2507.17,752.15,1880.38,501434.99,17550.22,440009.2
2026-01-28,support-nonprod,nonprod,support_requests,0.754846,7608.85,342.4,152.18,634.07,114.13,30435.39,1065.24,26707.06
2026-01-28,support-prod,prod,support_requests,1.056481,30426.65,1369.2,608.53,2535.55,456.4,121706.6,4259.73,106797.54
2026-01-29,analytics-nonprod,nonprod,queries,1.058558,35567.53,1600.54,2963.96,213.41,533.51,142270.13,4979.45,124842.04
2026-01-29,analytics-prod,prod,queries,0.954598,91641.44,4123.86,7636.79,549.85,1374.62,366565.77,12829.8,321661.46
2026-01-29,checkout-nonprod,nonprod,transactions,1.090978,54985.29,4582.11,1099.71,329.91,824.78,219941.17,7697.94,357404.41
2026-01-29,checkout-prod,prod,transactions,0.942703,135749.28,11312.44,2714.99,814.5,2036.24,542997.12,19004.9,882370.32
2026-01-29,recommendations-prod,prod,ai_requests,0.945105,102071.31,4593.21,2041.43,612.43,8505.94,408285.23,14289.98,358270.29
2026-01-29,shared-platform-nonprod,nonprod,traffic,0.814867,42780.51,1925.12,855.61,256.68,641.71,171122.05,5989.27,150159.59
2026-01-29,shared-platform-prod,prod,traffic,1.069123,160368.41,7216.58,3207.37,962.21,2405.53,641473.65,22451.58,562893.13
2026-01-29,storefront-nonprod,nonprod,traffic,1.08901,45738.41,2058.23,914.77,274.43,686.08,182953.64,6403.38,160541.82
2026-01-29,storefront-prod,prod,traffic,0.99622,119546.37,5379.59,2390.93,717.28,1793.2,478185.48,16736.49,419607.76
2026-01-29,support-nonprod,nonprod,support_requests,1.159094,11683.66,525.76,233.67,973.64,175.25,46734.65,1635.71,41009.66
2026-01-29,support-prod,prod,support_requests,0.971476,27978.51,1259.03,559.57,2331.54,419.68,111914.04,3916.99,98204.57
2026-01-30,analytics-nonprod,nonprod,queries,0.833665,28011.16,1260.5,2334.26,168.07,420.17,112044.63,3921.56,98319.16
2026-01-30,analytics-prod,prod,queries,0.991361,95170.62,4282.68,7930.88,571.02,1427.56,380682.47,13323.89,334048.87
2026-01-30,checkout-nonprod,nonprod,transactions,0.91121,45925.0,3827.08,918.5,275.55,688.88,183700.01,6429.5,298512.51
2026-01-30,checkout-prod,prod,transactions,0.886229,127616.99,10634.75,2552.34,765.7,1914.25,510467.98,17866.38,829510.46
2026-01-30,recommendations-prod,prod,ai_requests,0.871524,94124.61,4235.61,1882.49,564.75,7843.72,376498.43,13177.44,330377.37
2026-01-30,shared-platform-nonprod,nonprod,traffic,1.143906,60055.06,2702.48,1201.1,360.33,900.83,240220.25,8407.71,210793.27
2026-01-30,shared-platform-prod,prod,traffic,0.913517,137027.59,6166.24,2740.55,822.17,2055.41,548110.34,19183.86,480966.82
2026-01-30,storefront-nonprod,nonprod,traffic,0.672981,28265.19,1271.93,565.3,169.59,423.98,113060.75,3957.13,99210.8
2026-01-30,storefront-prod,prod,traffic,1.084758,130171.01,5857.7,2603.42,781.03,1952.57,520684.05,18223.94,456900.26
2026-01-30,support-nonprod,nonprod,support_requests,1.037077,10453.74,470.42,209.07,871.14,156.81,41814.95,1463.52,36692.62
2026-01-30,support-prod,prod,support_requests,0.863824,24878.13,1119.52,497.56,2073.18,373.17,99512.52,3482.94,87322.24
2026-01-31,analytics-nonprod,nonprod,queries,0.340565,11442.97,514.93,953.58,68.66,171.64,45771.88,1602.02,40164.83
2026-01-31,analytics-prod,prod,queries,0.840842,80720.84,3632.44,6726.74,484.33,1210.81,322883.38,11300.92,283330.16
2026-01-31,checkout-nonprod,nonprod,transactions,0.34339,17306.88,1442.24,346.14,103.84,259.6,69227.52,2422.96,112494.72
2026-01-31,checkout-prod,prod,transactions,0.830787,119633.33,9969.44,2392.67,717.8,1794.5,478533.33,16748.67,777616.66
2026-01-31,recommendations-prod,prod,ai_requests,0.811199,87609.5,3942.43,1752.19,525.66,7300.79,350437.98,12265.33,307509.33
2026-01-31,shared-platform-nonprod,nonprod,traffic,0.267565,14047.17,632.12,280.94,84.28,210.71,56188.66,1966.6,49305.55
2026-01-31,shared-platform-prod,prod,traffic,0.928024,139203.53,6264.16,2784.07,835.22,2088.05,556814.11,19488.49,488604.38
2026-01-31,storefront-nonprod,nonprod,traffic,0.315308,13242.95,595.93,264.86,79.46,198.64,52971.8,1854.01,46482.75
2026-01-31,storefront-prod,prod,traffic,0.894636,107356.36,4831.04,2147.13,644.14,1610.35,429425.46,15029.89,376820.84
2026-01-31,support-nonprod,nonprod,support_requests,0.360554,3634.38,163.55,72.69,302.87,54.52,14537.53,508.81,12756.68
2026-01-31,support-prod,prod,support_requests,0.778821,22430.05,1009.35,448.6,1869.17,336.45,89720.2,3140.21,78729.48
2026-02-01,analytics-nonprod,nonprod,queries,0.395824,13299.68,598.49,1108.31,79.8,199.5,53198.7,1861.95,46681.86
2026-02-01,analytics-prod,prod,queries,0.767307,73661.43,3314.76,6138.45,441.97,1104.92,294645.74,10312.6,258551.64
2026-02-01,checkout-nonprod,nonprod,transactions,0.265353,13373.8,1114.48,267.48,80.24,200.61,53495.19,1872.33,86929.68
2026-02-01,checkout-prod,prod,transactions,1.050502,151272.3,12606.03,3025.45,907.63,2269.08,605089.21,21178.12,983269.97
2026-02-01,recommendations-prod,prod,ai_requests,0.813789,87889.21,3955.01,1757.78,527.34,7324.1,351556.83,12304.49,308491.12
2026-02-01,shared-platform-nonprod,nonprod,traffic,0.310799,16316.93,734.26,326.34,97.9,244.75,65267.73,2284.37,57272.44
2026-02-01,shared-platform-prod,prod,traffic,0.904579,135686.79,6105.91,2713.74,814.12,2035.3,542747.17,18996.15,476260.64
2026-02-01,storefront-nonprod,nonprod,traffic,0.307554,12917.28,581.28,258.35,77.5,193.76,51669.14,1808.42,45339.67
2026-02-01,storefront-prod,prod,traffic,0.892484,107098.1,4819.41,2141.96,642.59,1606.47,428392.4,14993.73,375914.33
2026-02-01,support-nonprod,nonprod,support_requests,0.397971,4011.55,180.52,80.23,334.3,60.17,16046.19,561.62,14080.53
2026-02-01,support-prod,prod,support_requests,0.764325,22012.56,990.57,440.25,1834.38,330.19,88050.23,3081.76,77264.08
2026-02-02,analytics-nonprod,nonprod,queries,1.095842,36820.31,1656.91,3068.36,220.92,552.3,147281.22,5154.84,129239.27
2026-02-02,analytics-prod,prod,queries,1.139903,109430.64,4924.38,9119.22,656.58,1641.46,437722.56,15320.29,384101.55
2026-02-02,checkout-nonprod,nonprod,transactions,0.881225,44413.72,3701.14,888.27,266.48,666.21,177654.87,6217.92,288689.16
2026-02-02,checkout-prod,prod,transactions,1.079926,155509.38,12959.12,3110.19,933.06,2332.64,622037.53,21771.31,1010810.98
2026-02-02,recommendations-prod,prod,ai_requests,1.178464,127274.11,5727.34,2545.48,763.64,10606.18,509096.45,17818.38,446732.14
2026-02-02,shared-platform-nonprod,nonprod,traffic,1.064392,55880.56,2514.63,1117.61,335.28,838.21,223522.24,7823.28,196140.77
